,STOCK,BOND,GOLD
1966-03-16,2.2400683396570424,0.41344182045022343,175.0
1966-03-17,2.2482375927564355,0.41517351823389487,175.0
1966-03-18,2.2576837708347757,0.41608146317793726,175.0
1966-03-21,2.2750376816590463,0.41740714495089587,175.0
1966-03-22,2.2819387496899926,0.41873655358001327,175.0
1966-03-23,2.2737916442461925,0.4209071708813687,175.0
1966-03-24,2.2781430808307896,0.4197209475767657,175.0
1966-03-25,2.284791680978524,0.4172794041757626,175.0
1966-03-28,2.2871039812739755,0.417774012739363,175.0
1966-03-29,2.2784429878051564,0.4182690417877914,175.0
1966-03-30,2.266206886945496,0.42252891280266586,175.0
1966-03-31,2.2779624381304,0.42218267383245256,175.0
1966-04-01,2.296351415450529,0.4226812514663119,175.0
1966-04-04,2.3175531369257545,0.42318025016595967,175.0
1966-04-05,2.331865159074862,0.4245260305329557,175.0
1966-04-06,2.3385191977368995,0.42247937706273947,175.0
1966-04-07,2.343897816586756,0.4217108669577968,175.0
1966-04-11,2.344935054786078,0.42186416944081734,175.0
1966-04-12,2.336520138418188,0.421940841579549,175.0
1966-04-13,2.3390898158808886,0.4215955868115581,175.0
1966-04-14,2.3477926379384164,0.42082918626267574,175.0
1966-04-15,2.3511305906848055,0.4204853420981858,175.0
1966-04-18,2.340923480155132,0.4209829164196686,175.0
1966-04-19,2.340938422391265,0.42105992956429933,175.0
1966-04-20,2.354246969921075,0.4194527170791886,175.0
1966-04-21,2.363211947171753,0.4207884742436967,175.0
1966-04-22,2.359649543791436,0.4208656187973081,175.0
1966-04-25,2.3550635236370367,0.42052191187529026,175.0
1966-04-26,2.353033803921336,0.42017865252103326,175.0
1966-04-27,2.347422701019459,0.4206761974016375,175.0
1966-04-28,2.3315771535750445,0.42075348830616005,175.0
1966-04-29,2.330055730498473,0.4204100399230467,175.0
1966-05-02,2.326248540524362,0.42006703871587125,175.0
1966-05-03,2.2996639470115032,0.41972448404739465,175.0
1966-05-04,2.2881735793794387,0.4198020997654765,175.0
1966-05-05,2.2510826944954636,0.41987972983630617,175.0
1966-05-06,2.249055606057022,0.4207971337222104,175.0
1966-05-09,2.2104144461822273,0.4225578023642608,175.0
1966-05-10,2.2301480648982763,0.422634935931359,175.0
1966-05-11,2.234264166999552,0.42186681370653145,175.0
1966-05-12,2.208925703821791,0.42194415595571105,175.0
1966-05-13,2.1897288788527667,0.42202151238430297,175.0
1966-05-16,2.162841434504035,0.4220988829949068,175.0
1966-05-17,2.1431215219634177,0.4230204655561123,175.0
1966-05-18,2.181568545479906,0.4230976835776027,175.0
1966-05-19,2.179273989120221,0.42317491569444615,175.0
1966-05-20,2.1900516533233936,0.4232521619092157,175.0
1966-05-23,2.2100605774930804,0.4224829179006665,175.0
1966-05-24,2.2249466999423477,0.4217154072664803,175.0
1966-05-25,2.232913217611717,0.4222147718598466,175.0
1966-05-26,2.2331880706724525,0.4214479159031789,175.0
1966-05-27,2.2401315422789287,0.42110423516223405,175.0
1966-05-31,2.209625558802425,0.42168117339325606,175.0
1966-06-01,2.2091320170872466,0.4221806647831683,175.0
1966-06-02,2.205815949644506,0.42310276096529786,175.0
1966-06-03,2.2086575935592445,0.4227572270438429,175.0
1966-06-06,2.1925084887451565,0.42241214306922814,175.0
1966-06-07,2.1776387467294143,0.4216450962570516,175.0
1966-06-08,2.18047783644298,0.4208797769434485,175.0
1966-06-09,2.195384329578706,0.42095794033059514,175.0
1966-06-10,2.2197950653385887,0.42103611823379944,175.0
1966-06-13,2.2300876547097843,0.4211143106557571,175.0
1966-06-14,2.2365302299449037,0.4211925175991646,175.0
1966-06-15,2.228076312498407,0.4229555091371153,175.0
1966-06-16,2.2216752783800207,0.42218747564115844,175.0
1966-06-17,2.2229805912679654,0.4226877342928507,175.0
1966-06-20,2.2224874675824107,0.42445648118099283,175.0
1966-06-21,2.2286758986040147,0.4249585862486121,175.0
1966-06-22,2.232552695817136,0.4246111994677898,175.0
1966-06-23,2.223834616543395,0.4242642651583834,175.0
1966-06-24,2.2261692277097715,0.42306925414485386,175.0
1966-06-27,2.2135912179487254,0.42187811273288656,175.0
1966-06-28,2.2033243230008996,0.4194251928488539,175.0
1966-06-29,2.182767483148628,0.4190846595375171,175.0
1966-06-30,2.1799534822000357,0.4162300610530086,175.0
1966-07-01,2.2026095784266384,0.41547721318861186,175.0
1966-07-05,2.2082904816659163,0.41688349555735016,175.0
1966-07-06,2.240476353498112,0.41737995086297214,175.0
1966-07-07,2.248994237402233,0.4174594518059937,175.0
1966-07-08,2.2551978978116827,0.4167040489884401,175.0
1966-07-11,2.2513637869888297,0.41428352761181597,175.0
1966-07-12,2.2369734943246398,0.41353518689051083,175.0
1966-07-13,2.2223221845684815,0.41278852613640293,175.0
1966-07-14,2.235993130636025,0.41163075260357274,175.0
1966-07-15,2.2429714906802247,0.41212323939686624,175.0
1966-07-18,2.2409362581228827,0.4142646448320499,175.0
1966-07-19,2.22421699595476,0.41475929654486715,175.0
1966-07-20,2.203371107478836,0.41525437430836204,175.0
1966-07-21,2.2039066958710083,0.41450411511541524,175.0
1966-07-22,2.2013502276809613,0.4154135568822697,175.0
1966-07-25,2.160905194635585,0.4167400778712505,175.0
1966-07-26,2.157826725781406,0.4168201184258893,175.0
1966-07-27,2.168411268477096,0.41690017435339655,175.0
1966-07-28,2.1601762359547867,0.41531264495931114,175.0
1966-07-29,2.156065099379121,0.4145624452927021,175.0
1966-08-01,2.1230881374808437,0.4146430546570645,175.0
1966-08-02,2.1238921381129194,0.4151383227501272,175.0
1966-08-03,2.1453340434150374,0.41438860270773203,175.0
1966-08-04,2.1657496444602233,0.4140549541065836,175.0
1966-08-05,2.1678497348814725,0.4141357934071473,175.0
