FTSE Nareit U.S. Real Estate Index Series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monthly Index Values and Returns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 1971 - May 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(Returns and dividend yield in percent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,All REITs,,,,,,,Composite,,,,,,,Real Estate 50TM,,,,,,,All Equity REITs,,,,,,,Equity REITs,,,,,,,Mortgage REITs,,,,,,
,Total,,Price,,Income,Dividend,,Total,,Price,,Income,Dividend,,Total,,Price,,Income,Dividend,,Total,,Price,,Income,Dividend,,Total,,Price,,Income,Dividend,,Total,,Price,,Income ,Dividend,
Date,Return,Index,Return,Index,Return,Yield,,Return,Index,Return,Index,Return,Yield,,Return,Index,Return,Index,Return,Yield,,Return,Index,Return,Index,Return,Yield,,Return,Index,Return,Index,Return,Yield,,Return,Index,Return,Index,Return,Yield,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-22,8.74,"10,139.68",8.65,245.27,0.09,3.48,,8.78,"9,980.51",8.69,240.14,0.09,3.46,,8.55,"1,083.14",8.48,386.40,0.07,3.19,,8.55,"25,114.35",8.47,845.91,0.07,3.15,,9.06,"23,115.61",8.97,764.02,0.09,3.36,,14.39,"1,225.40",13.86,3.64,0.53,10.39,
Aug-22,-5.92,"9,539.69",-6.04,230.46,0.12,3.72,,-5.93,"9,388.25",-6.05,225.60,0.12,3.70,,-5.64,"1,022.06",-5.74,364.21,0.11,3.38,,-5.88,"23,636.59",-6.00,795.18,0.11,3.37,,-5.97,"21,734.98",-6.11,717.36,0.13,3.59,,-7.06,"1,138.88",-7.32,3.37,0.26,11.20,
Sep-22,-13.19,"8,281.75",-13.79,198.69,0.60,4.39,,-13.21,"8,147.88",-13.80,194.46,0.59,4.37,,-12.93,889.86,-13.50,315.05,0.56,3.96,,-12.72,"20,630.59",-13.25,689.80,0.53,3.95,,-12.18,"19,088.67",-12.77,625.74,0.60,4.21,,-24.18,863.51,-25.99,2.50,1.81,15.03,
Oct-22,3.86,"8,601.78",3.67,205.97,0.20,4.27,,3.71,"8,450.22",3.51,201.28,0.20,4.25,,2.37,910.97,2.21,322.00,0.16,3.93,,3.38,"21,328.28",3.20,711.89,0.18,3.86,,4.89,"20,022.94",4.75,655.45,0.15,4.05,,12.23,969.15,11.48,2.78,0.75,13.41,
Nov-22,6.02,"9,119.76",5.86,218.03,0.17,4.05,,6.10,"8,965.54",5.93,213.22,0.17,4.03,,6.43,969.56,6.28,342.24,0.15,3.72,,5.99,"22,606.77",5.84,753.44,0.16,3.68,,5.77,"21,177.67",5.58,692.04,0.18,3.87,,8.58,"1,052.32",8.22,3.01,0.36,12.29,
Dec-22,-5.09,"8,655.30",-5.84,205.29,0.75,4.37,,-5.04,"8,513.55",-5.79,200.88,0.75,4.35,,-4.65,924.48,-5.36,323.90,0.71,4.00,,-4.97,"21,483.84",-5.64,710.93,0.67,3.97,,-5.14,"20,089.25",-5.81,651.83,0.67,4.15,,-6.78,980.97,-9.18,2.74,2.40,13.43,
Jan-23,10.30,"9,546.56",10.17,226.18,0.12,3.96,,10.30,"9,390.29",10.17,221.32,0.12,3.95,,9.91,"1,016.07",9.82,355.71,0.09,3.64,,10.07,"23,647.16",9.96,781.72,0.11,3.61,,10.67,"22,232.98",10.53,720.49,0.14,3.76,,15.69,"1,134.86",15.31,3.16,0.38,11.60,
Feb-23,-6.04,"8,970.05",-6.17,212.22,0.13,4.28,,-6.02,"8,824.83",-6.17,207.66,0.15,4.27,,-6.00,955.14,-6.14,333.86,0.15,3.94,,-5.93,"22,245.88",-6.07,734.25,0.15,3.90,,-4.80,"21,165.93",-4.92,685.04,0.12,3.96,,-8.16,"1,042.21",-8.34,2.89,0.18,12.66,
Mar-23,-2.07,"8,784.66",-2.88,206.11,0.81,4.46,,-2.02,"8,646.27",-2.83,201.79,0.81,4.43,,-1.29,942.80,-2.06,326.99,0.76,4.06,,-1.74,"21,858.66",-2.48,716.07,0.73,4.07,,-2.54,"20,628.46",-3.32,662.28,0.78,4.25,,-8.52,953.44,-10.93,2.58,2.41,13.30,
Apr-23,0.32,"8,812.73",0.13,206.39,0.19,4.45,,0.35,"8,676.47",0.16,202.11,0.19,4.42,,0.80,950.36,0.64,329.08,0.16,4.04,,0.30,"21,923.69",0.12,716.94,0.18,4.07,,0.83,"20,800.44",0.69,666.87,0.14,4.22,,1.64,969.11,1.18,2.61,0.46,13.07,
May-23,-4.17,"8,444.98",-4.33,197.45,0.15,4.64,,-4.20,"8,312.39",-4.35,193.32,0.15,4.62,,-4.63,906.32,-4.77,313.39,0.13,4.24,,-4.23,"20,996.68",-4.37,685.60,0.14,4.26,,-3.22,"20,130.66",-3.38,644.30,0.16,4.37,,-3.39,936.23,-3.82,2.51,0.42,13.48,
Jun-23,5.69,"8,925.52",4.81,206.96,0.88,4.44,,5.65,"8,782.27",4.78,202.57,0.87,4.42,,5.35,954.77,4.51,327.53,0.83,4.08,,5.36,"22,121.65",4.55,716.82,0.80,4.08,,5.15,"21,167.96",4.37,672.44,0.78,4.20,,12.77,"1,055.77",10.35,2.77,2.42,11.86,
Jul-23,2.11,"9,113.96",1.98,211.05,0.14,4.31,,2.11,"8,967.59",1.97,206.56,0.14,4.29,,1.66,970.60,1.55,332.62,0.10,3.97,,2.00,"22,564.66",1.88,730.29,0.12,3.97,,2.85,"21,771.38",2.70,690.61,0.15,4.04,,4.51,"1,103.40",4.08,2.88,0.43,11.29,
Aug-23,-3.27,"8,815.64",-3.44,203.78,0.17,4.47,,-3.26,"8,674.91",-3.43,199.47,0.17,4.45,,-3.23,939.24,-3.38,321.38,0.15,4.11,,-3.33,"21,813.80",-3.49,704.81,0.16,4.12,,-3.11,"21,094.06",-3.28,667.95,0.17,4.18,,-1.87,"1,082.79",-2.21,2.82,0.34,11.56,
Sep-23,-6.89,"8,207.82",-7.63,188.24,0.73,4.82,,-6.93,"8,073.51",-7.66,184.19,0.73,4.81,,-7.06,872.88,-7.75,296.48,0.68,4.42,,-7.04,"20,277.90",-7.70,650.53,0.66,4.44,,-6.80,"19,658.80",-7.51,617.78,0.71,4.49,,-4.61,"1,032.89",-6.78,2.62,2.17,12.71,
Oct-23,-3.53,"7,918.46",-3.72,181.24,0.20,5.01,,-3.50,"7,791.24",-3.69,177.39,0.20,5.00,,-3.16,845.34,-3.32,286.63,0.17,4.58,,-3.12,"19,645.69",-3.30,629.06,0.18,4.59,,-4.36,"18,800.71",-4.50,589.97,0.14,4.70,,-11.53,913.77,-11.99,2.31,0.46,14.39,
Nov-23,11.92,"8,861.97",11.70,202.45,0.21,4.51,,11.97,"8,723.50",11.75,198.24,0.21,4.49,,12.20,948.45,12.01,321.04,0.19,4.12,,11.86,"21,976.12",11.66,702.39,0.21,4.14,,10.56,"20,785.81",10.34,650.99,0.22,4.29,,14.36,"1,045.03",13.93,2.63,0.44,12.62,
Dec-23,8.88,"9,649.18",8.00,218.64,0.88,4.25,,8.84,"9,494.41",7.96,214.01,0.88,4.24,,8.47,"1,028.78",7.64,345.56,0.83,3.88,,8.86,"23,923.60",8.05,758.92,0.81,3.92,,9.92,"22,847.74",9.10,710.21,0.82,4.02,,8.28,"1,131.53",5.96,2.79,2.32,11.52,
Jan-24,-4.83,"9,182.91",-4.93,207.87,0.09,4.46,,-4.83,"9,036.12",-4.92,203.48,0.09,4.45,,-4.66,980.82,-4.73,329.21,0.07,4.09,,-4.86,"22,760.79",-4.95,721.38,0.09,4.12,,-4.15,"21,899.44",-4.25,680.00,0.10,4.19,,-4.08,"1,085.32",-4.37,2.67,0.28,12.27,
Feb-24,1.78,"9,346.56",1.62,211.23,0.16,4.38,,1.82,"9,200.32",1.65,206.84,0.17,4.38,,1.98,"1,000.21",1.82,335.21,0.15,4.02,,1.93,"23,199.36",1.76,734.11,0.16,4.04,,2.03,"22,343.26",1.84,692.54,0.18,4.12,,-0.76,"1,077.02",-1.00,2.64,0.23,12.40,
Mar-24,1.92,"9,525.93",1.12,213.60,0.80,4.39,,1.88,"9,373.34",1.09,209.09,0.79,4.38,,1.48,"1,014.97",0.73,337.67,0.74,4.07,,1.78,"23,611.45",1.05,741.84,0.72,4.06,,2.06,"22,802.97",1.30,701.52,0.76,4.13,,4.38,"1,124.17",1.94,2.69,2.43,12.01,
Apr-24,-7.80,"8,782.47",-7.98,196.56,0.17,4.76,,-7.83,"8,639.84",-8.00,192.37,0.17,4.75,,-8.24,931.29,-8.39,309.33,0.15,4.43,,-7.91,"21,743.39",-8.07,681.96,0.16,4.40,,-7.01,"21,203.82",-7.14,651.46,0.12,4.44,,-5.78,"1,059.19",-6.24,2.52,0.46,12.81,
May-24,5.16,"9,235.97",5.01,206.40,0.16,4.53,,5.20,"9,088.86",5.04,202.06,0.16,4.52,,5.79,985.20,5.65,326.80,0.14,4.19,,5.29,"22,893.08",5.14,717.01,0.15,4.19,,4.59,"22,177.24",4.44,680.41,0.15,4.25,,3.09,"1,091.94",2.70,2.59,0.40,12.48,
Jun-24,2.17,"9,436.55",1.37,209.23,0.80,4.48,,2.16,"9,285.35",1.36,204.81,0.80,4.47,,2.29,"1,007.73",1.53,331.80,0.76,4.13,,2.21,"23,399.57",1.47,727.52,0.75,4.13,,2.89,"22,817.38",2.15,695.06,0.73,4.17,,0.95,"1,102.33",-1.11,2.56,2.07,12.63,
Jul-24,7.12,"10,108.42",6.96,223.79,0.16,4.18,,7.13,"9,947.11",6.96,219.08,0.16,4.18,,6.81,"1,076.38",6.68,353.96,0.13,3.88,,7.18,"25,078.87",7.04,778.71,0.14,3.86,,6.23,"24,238.08",6.06,737.20,0.16,3.93,,5.90,"1,167.37",5.20,2.70,0.70,11.97,
Aug-24,5.37,"10,651.27",5.20,235.41,0.17,3.94,,5.50,"10,493.72",5.32,230.73,0.18,3.97,,5.90,"1,139.89",5.74,374.26,0.17,3.68,,5.63,"26,489.61",5.46,821.20,0.17,3.67,,6.41,"25,790.90",6.23,783.13,0.18,3.71,,2.25,"1,193.69",1.87,2.75,0.38,11.75,
Sep-24,2.99,"10,969.85",2.34,240.93,0.65,3.85,,3.09,"10,818.44",2.44,236.37,0.65,3.87,,3.06,"1,174.82",2.45,383.43,0.62,3.61,,3.17,"27,328.47",2.56,842.25,0.60,3.58,,2.70,"26,488.01",2.06,799.23,0.65,3.64,,1.23,"1,208.38",-0.57,2.73,1.81,11.36,
Oct-24,-3.72,"10,561.55",-3.89,231.56,0.17,4.00,,-3.68,"10,420.33",-3.85,227.27,0.17,4.02,,-3.78,"1,130.37",-3.94,368.34,0.15,3.76,,-3.61,"26,341.96",-3.76,810.57,0.15,3.71,,-2.90,"25,719.20",-3.02,775.10,0.12,3.74,,-5.52,"1,141.73",-6.14,2.56,0.63,12.10,
Nov-24,3.46,"10,926.52",3.29,239.16,0.17,3.88,,3.59,"10,794.01",3.42,235.03,0.17,3.88,,3.55,"1,170.51",3.39,380.83,0.16,3.64,,3.57,"27,283.38",3.41,838.23,0.16,3.59,,4.29,"26,823.73",4.13,807.08,0.17,3.59,,3.91,"1,186.41",3.50,2.65,0.41,11.72,
Dec-24,-7.86,"10,067.24",-8.55,218.71,0.69,4.29,,-7.87,"9,944.97",-8.55,214.93,0.69,4.29,,-8.11,"1,075.54",-8.76,347.48,0.64,3.98,,-8.00,"25,101.18",-8.62,765.93,0.63,3.96,,-7.38,"24,843.26",-7.99,742.56,0.61,3.94,,-4.28,"1,135.58",-6.50,2.48,2.21,12.65,
Jan-25,1.17,"10,184.59",1.02,220.95,0.14,4.25,,1.19,"10,063.37",1.05,217.19,0.14,4.25,,1.37,"1,090.23",1.24,351.77,0.13,3.94,,1.03,"25,358.56",0.89,772.78,0.13,3.93,,1.04,"25,101.65",0.89,749.16,0.15,3.91,,5.36,"1,196.47",4.97,2.60,0.40,12.05,
Feb-25,4.18,"10,610.52",4.04,229.88,0.14,4.09,,4.24,"10,489.98",4.10,226.09,0.14,4.10,,4.70,"1,141.45",4.56,367.81,0.14,3.78,,4.16,"26,414.38",4.03,803.89,0.14,3.79,,3.61,"26,009.06",3.46,775.06,0.16,3.79,,6.08,"1,269.16",5.81,2.76,0.27,11.39,
Mar-25,-2.40,"10,355.78",-3.14,222.65,0.74,4.28,,-2.44,"10,233.85",-3.18,218.89,0.74,4.28,,-2.35,"1,114.65",-3.04,356.64,0.69,3.98,,-2.36,"25,791.83",-3.04,779.47,0.68,3.96,,-3.61,"25,070.38",-4.31,741.67,0.70,4.01,,-4.40,"1,213.33",-6.58,2.57,2.18,12.27,
Apr-25,-2.23,"10,124.58",-2.41,217.28,0.18,4.40,,-2.09,"10,020.04",-2.27,213.93,0.18,4.39,,-1.42,"1,098.78",-1.59,350.96,0.17,4.06,,-1.98,"25,281.42",-2.14,762.75,0.17,4.06,,-2.68,"24,398.73",-2.80,720.90,0.12,4.13,,-4.78,"1,155.30",-5.26,2.44,0.48,12.93,
May-25,1.05,"10,230.88",0.88,219.20,0.17,4.32,,1.07,"10,127.59",0.91,215.86,0.17,4.32,,0.99,"1,109.63",0.84,353.90,0.15,3.99,,1.15,"25,572.71",0.99,770.33,0.16,3.99,,2.12,"24,915.43",1.95,734.99,0.16,4.02,,-0.92,"1,144.70",-1.31,2.41,0.39,12.91,
Jun-25,0.09,"10,239.73",-0.70,217.67,0.78,4.32,,0.07,"10,135.15",-0.71,214.34,0.78,4.30,,-0.32,"1,106.07",-1.06,350.14,0.74,3.98,,-0.08,"25,551.84",-0.80,764.15,0.72,3.95,,-0.54,"24,780.05",-1.27,725.67,0.72,4.06,,4.03,"1,190.86",1.73,2.45,2.30,12.85,
Jul-25,-0.98,"10,139.03",-1.11,215.25,0.13,4.38,,-0.96,"10,037.69",-1.09,212.01,0.12,4.36,,-1.01,"1,094.91",-1.11,346.26,0.10,4.03,,-1.08,"25,275.24",-1.19,755.05,0.11,4.01,,-0.76,"24,590.64",-0.89,719.20,0.13,4.11,,1.98,"1,214.44",1.49,2.48,0.49,12.59,
Aug-25,3.46,"10,490.07",3.29,222.32,0.18,4.23,,3.42,"10,380.90",3.24,218.88,0.18,4.21,,2.74,"1,124.95",2.58,355.20,0.16,3.95,,3.34,"26,120.60",3.18,779.05,0.17,3.87,,4.41,"25,676.28",4.24,749.71,0.17,3.94,,5.18,"1,277.35",4.75,2.60,0.43,12.05,
Sep-25,0.27,"10,518.29",-0.50,221.21,0.77,4.27,,0.32,"10,414.45",-0.44,217.92,0.76,4.25,,0.60,"1,131.71",-0.14,354.69,0.75,3.97,,0.43,"26,234.18",-0.28,776.89,0.71,3.88,,1.12,"25,962.59",0.40,752.74,0.71,3.93,,-2.14,"1,250.02",-4.05,2.50,1.91,12.68,
Oct-25,-2.20,"10,286.82",-2.35,216.02,0.15,4.35,,-2.12,"10,193.88",-2.27,212.98,0.15,4.37,,-1.87,"1,110.49",-1.99,347.62,0.12,4.07,,-2.21,"25,655.32",-2.33,758.79,0.12,4.00,,-1.61,"25,543.34",-1.76,739.50,0.14,4.02,,-0.06,"1,249.29",-0.78,2.48,0.72,12.75,
Nov-25,1.88,"10,480.14",1.71,219.70,0.17,4.28,,2.36,"10,434.60",2.18,217.64,0.18,4.28,,1.98,"1,132.47",1.82,353.94,0.16,4.00,,2.25,"26,231.84",2.08,774.59,0.16,3.92,,2.43,"26,162.88",2.26,756.22,0.17,3.94,,4.97,"1,311.36",4.52,2.59,0.45,12.12,
Dec-25,-2.34,"10,234.72",-3.10,212.88,0.76,4.44,,-2.03,"10,223.07",-2.79,211.57,0.76,4.43,,-2.12,"1,108.45",-2.84,343.89,0.72,4.11,,-2.14,"25,671.01",-2.83,752.64,0.70,4.07,,-2.31,"25,558.21",-2.99,733.59,0.68,4.09,,0.47,"1,317.54",-1.68,2.55,2.16,12.24,
Jan-26,2.82,"10,523.13",2.66,218.55,0.16,4.34,,2.80,"10,509.60",2.64,217.16,0.16,4.34,,2.94,"1,141.02",2.80,353.52,0.14,4.00,,2.80,"26,390.01",2.66,772.63,0.14,3.98,,3.05,"26,337.82",2.89,754.75,0.17,4.00,,2.84,"1,354.91",2.40,2.61,0.44,11.97,
Feb-26,7.16,"11,276.10",7.01,233.86,0.15,4.08,,7.13,"11,258.60",6.98,232.32,0.15,4.07,,7.65,"1,228.26",7.51,380.06,0.14,3.74,,7.50,"28,370.52",7.37,829.54,0.14,3.72,,7.91,"28,420.65",7.75,813.24,0.16,3.73,,-0.96,"1,341.92",-1.30,2.57,0.35,12.14,
Mar-26,-6.24,"10,572.75",-6.94,217.64,0.70,4.38,,-6.05,"10,577.90",-6.74,216.65,0.70,4.38,,-6.11,"1,153.23",-6.76,354.37,0.65,4.03,,-6.11,"26,637.42",-6.75,773.58,0.64,4.00,,-5.76,"26,784.48",-6.42,761.04,0.66,3.98,,-4.69,"1,278.96",-6.73,2.40,2.04,12.96,
Apr-26,8.95,"11,519.35",8.75,236.69,0.20,4.04,,8.97,"11,526.85",8.77,235.65,0.20,4.03,,8.98,"1,256.78",8.81,385.59,0.17,3.72,,9.04,"29,045.85",8.86,842.15,0.18,3.68,,9.04,"29,206.36",8.91,828.87,0.13,3.66,,7.39,"1,373.42",6.63,2.56,0.76,12.10,
May-26,0.07,"11,526.94",-0.08,236.49,0.15,4.03,,-0.12,"11,512.98",-0.27,235.01,0.15,4.04,,-0.49,"1,250.60",-0.63,383.17,0.13,3.74,,0.06,"29,062.94",-0.08,841.47,0.14,3.69,,-0.03,"29,197.33",-0.18,827.40,0.15,3.67,,-4.23,"1,315.39",-4.65,2.44,0.42,12.55,
