,STOCK,TECH,INTL,GOLD,BOND,LONGT,CASH,REIT
1980-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010538461538461
1980-01-16,0.0,0.0,0.0,0.0,0.0,0.000284931496398,0.0003252054763166,0.0010538461538461
1980-01-17,0.0,0.0,0.0,0.0,0.0,0.0002852054752715,0.0003238356080773,0.0010538461538461
1980-01-18,0.0,0.0,0.0,0.0,0.0,0.0002868493223843,0.0003271232761748,0.0010538461538461
1980-01-21,0.0,0.0,0.0,0.0,0.0,0.0008720547663022,0.0009920547694376,0.0010538461538461
1980-01-22,0.0,0.0,0.0,0.0,0.0,0.0002950685056921,0.0003350684806092,0.0010538461538461
1980-01-23,0.0,0.0,0.0,0.0,0.0,0.0002928767008324,0.000333150680751,0.0010538461538461
1980-01-24,0.0,0.0,0.0,0.0,0.0,0.000292602748087,0.0003293150810346,0.0010538461538461
1980-01-25,0.0,0.0,0.0,0.0,0.0,0.0002978082160427,0.0003334246596244,0.0010538461538461
1980-01-28,0.0,0.0,0.0,0.0,0.0,0.000904109589041,0.001010136983166,0.0010538461538461
1980-01-29,0.0,0.0,0.0,0.0,0.0,0.000302191773506,0.0003336986384979,0.0010538461538461
1980-01-30,0.0,0.0,0.0,0.0,0.0,0.0003046575311112,0.0003358904172296,0.0010538461538461
1980-01-31,0.0,0.0,0.0,0.0,0.00996916799214,0.0003043835522377,0.0003323287702586,0.0010538461538461
1980-02-01,0.0,0.0,0.0,0.0,0.0,0.0003038356206188,0.0003287671232876,0.0001809523809523
1980-02-04,0.0,0.0,0.0,0.0,0.0,0.0009230136610057,0.0010002739788734,0.0001809523809523
1980-02-05,0.0,0.0,0.0,0.0,0.0,0.0003101369779403,0.0003282191655407,0.0001809523809523
1980-02-06,0.0,0.0,0.0,0.0,0.0,0.0003189041189951,0.0003347945278638,0.0001809523809523
1980-02-07,0.0,0.0,0.0,0.0,0.0,0.0003227397187115,0.0003304109704004,0.0001809523809523
1980-02-08,0.0,0.0,0.0,0.0,0.0,0.0003205479399798,0.0003265753445559,0.0001809523809523
1980-02-11,0.0,0.0,0.0,0.0,0.0,0.0009632876931804,0.0009920547694376,0.0001809523809523
1980-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001809523809523
1980-02-13,0.0,0.0,0.0,0.0,0.0,0.0006542465523497,0.0006695890557276,0.0001809523809523
1980-02-14,0.0,0.0,0.0,0.0,0.0,0.0003238356080773,0.0003336986384979,0.0001809523809523
1980-02-15,0.0,0.0,0.0,0.0,0.0,0.000326027386809,0.0003350684806092,0.0001809523809523
1980-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001809523809523
1980-02-19,0.0,0.0,0.0,0.0,0.0,0.0013271232500468,0.0014027397469298,0.0001809523809523
1980-02-20,0.0,0.0,0.0,0.0,0.0,0.0003454794426486,0.00036712327722,0.0001809523809523
1980-02-21,0.0,0.0,0.0,0.0,0.0,0.0003441096005374,0.0003643835668694,0.0001809523809523
1980-02-22,0.0,0.0,0.0,0.0,0.0,0.0003498630262401,0.0003676712349669,0.0001809523809523
1980-02-25,0.0,0.0,0.0,0.0,0.0,0.0010347945330894,0.0010997260368033,0.0001809523809523
1980-02-26,0.0,0.0,0.0,0.0,0.0,0.0003476712213803,0.0003739725922885,0.0001809523809523
1980-02-27,0.0,0.0,0.0,0.0,0.0,0.0003520548049717,0.0003794520652457,0.0001809523809523
1980-02-28,0.0,0.0,0.0,0.0,0.0,0.0003495890473666,0.0003791780863722,0.0001809523809523
1980-02-29,0.0,0.0,0.0,0.0,0.0100936528059709,0.000336712327722,0.0003717808135568,0.0001809523809523
1980-03-03,0.0,0.0,0.0,0.0,0.0,0.0010068493150684,0.0011515068681272,0.0002714285714285
1980-03-04,0.0,0.0,0.0,0.0,0.0,0.0003375342382143,0.0004109589041095,0.0002714285714285
1980-03-05,0.0,0.0,0.0,0.0,0.0,0.0003383561748347,0.0004150684826994,0.0002714285714285
1980-03-06,0.0,0.0,0.0,0.0,0.0,0.000339726016946,0.0004210958872755,0.0002714285714285
1980-03-07,0.0,0.0,0.0,0.0,0.0,0.0003463013792691,0.0004301369810757,0.0002714285714285
1980-03-10,0.0,0.0,0.0,0.0,0.0,0.0010273972602739,0.0012846575436526,0.0002714285714285
1980-03-11,0.0,0.0,0.0,0.0,0.0,0.0003356164383561,0.0004180821980515,0.0002714285714285
1980-03-12,0.0,0.0,0.0,0.0,0.0,0.0003320547913851,0.000421369866149,0.0002714285714285
1980-03-13,0.0,0.0,0.0,0.0,0.0,0.0003394520642006,0.0004273972707251,0.0002714285714285
1980-03-14,0.0,0.0,0.0,0.0,0.0,0.0003339725912433,0.000414246572207,0.0002714285714285
1980-03-17,0.0,0.0,0.0,0.0,0.0,0.0010035616469709,0.0012534246575342,0.0002714285714285
1980-03-18,0.0,0.0,0.0,0.0,0.0,0.0003342465701168,0.0004019178103094,0.0002714285714285
1980-03-19,0.0,0.0,0.0,0.0,0.0,0.0003287671232876,0.0004005479420701,0.0002714285714285
1980-03-20,0.0,0.0,0.0,0.0,0.0,0.0003279452127953,0.0003926027376357,0.0002714285714285
1980-03-21,0.0,0.0,0.0,0.0,0.0,0.0003347945278638,0.0004115068618565,0.0002714285714285
1980-03-24,0.0,0.0,0.0,0.0,0.0,0.0010093150465455,0.0012452054480983,0.0002714285714285
1980-03-25,0.0,0.0,0.0,0.0,0.0,0.0003476712213803,0.0004364383645253,0.0002714285714285
1980-03-26,0.0,0.0,0.0,0.0,0.0,0.0003471232897614,0.0004383561643835,0.0002714285714285
1980-03-27,0.0116873633969476,0.0116873633969476,0.0,0.0,0.0,0.0003441096005374,0.0004364383645253,0.0002714285714285
1980-03-28,0.0,0.0,0.0,0.0,0.0,0.0003424657534246,0.000414246572207,0.0002714285714285
1980-03-31,0.0,0.0,0.0,0.0,0.0110531802203773,0.0010150685245043,0.0012123287671232,0.0002714285714285
1980-04-01,0.0,0.0,0.0,0.0,0.0,0.0003372602854689,0.0003901369800306,0.0003904761904761
1980-04-02,0.0,0.0,0.0,0.0,0.0,0.0003383561748347,0.0004117808146019,0.0003904761904761
1980-04-03,0.0,0.0,0.0,0.0,0.0,0.0003364383488485,0.000407671236012,0.0003904761904761
1980-04-07,0.0,0.0,0.0,0.0,0.0,0.0013446575844124,0.0016405479744689,0.0003904761904761
1980-04-08,0.0,0.0,0.0,0.0,0.0,0.0003252054763166,0.0003947945163674,0.0003904761904761
1980-04-09,0.0,0.0,0.0,0.0,0.0,0.0003246575446978,0.0003967123162256,0.0003904761904761
1980-04-10,0.0,0.0,0.0,0.0,0.0,0.000323013697585,0.0003920548060168,0.0003904761904761
1980-04-11,0.0,0.0,0.0,0.0,0.0,0.0003216438293457,0.0003917808271434,0.0003904761904761
1980-04-14,0.0,0.0,0.0,0.0,0.0,0.0009476712109291,0.0011498629948864,0.0003904761904761
1980-04-15,0.0,0.0,0.0,0.0,0.0,0.0003150684931506,0.0003791780863722,0.0003904761904761
1980-04-16,0.0,0.0,0.0,0.0,0.0,0.0003142465826583,0.0003786301286253,0.0003904761904761
1980-04-17,0.0,0.0,0.0,0.0,0.0,0.0002989041054085,0.0003698630136986,0.0003904761904761
1980-04-18,0.0,0.0,0.0,0.0,0.0,0.0003010958841402,0.0003698630136986,0.0003904761904761
1980-04-21,0.0,0.0,0.0,0.0,0.0,0.0009024657158002,0.0010849314911724,0.0003904761904761
1980-04-22,0.0,0.0,0.0,0.0,0.0,0.0003002739736478,0.0003542465837034,0.0003904761904761
1980-04-23,0.0,0.0,0.0,0.0,0.0,0.0002997260159009,0.0003356164383561,0.0003904761904761
1980-04-24,0.0,0.0,0.0,0.0,0.0,0.0003019178207606,0.0003290411021611,0.0003904761904761
1980-04-25,0.0,0.0,0.0,0.0,0.0,0.0003049315099846,0.0003263013656825,0.0003904761904761
1980-04-28,0.0,0.0,0.0,0.0,0.0,0.0009189041346719,0.0009706849659958,0.0003904761904761
1980-04-29,0.0,0.0,0.0,0.0,0.0,0.0002975342371692,0.0003013698630136,0.0003904761904761
1980-04-30,0.0,0.0,0.0,0.0,0.0111222449991342,0.0002983561737896,0.0002942465690717,0.0003904761904761
1980-05-01,0.0,0.0,0.0,0.0,0.0,0.0002983561737896,0.0002846575436526,0.0058380952380952
1980-05-02,0.0,0.0,0.0,0.0,0.0,0.0002936986374528,0.0002838356070322,0.0058380952380952
1980-05-05,0.0,0.0,0.0,0.0,0.0,0.000860547967153,0.0008095890724495,0.0058380952380952
1980-05-06,0.0,0.0,0.0,0.0,0.0,0.0002835616542868,0.000264657530066,0.0058380952380952
1980-05-07,0.0,0.0,0.0,0.0,0.0,0.0002802739600612,0.0002602739726027,0.0058380952380952
1980-05-08,0.0,0.0,0.0,0.0,0.0,0.0002791780706954,0.0002460273847188,0.0058380952380952
1980-05-09,0.0,0.0,0.0,0.0,0.0,0.0002832876754133,0.0002397260273972,0.0058380952380952
1980-05-12,0.0,0.0,0.0,0.0,0.0,0.0008556164258146,0.0007241096235301,0.0058380952380952
1980-05-13,0.0,0.0,0.0,0.0,0.0,0.0002860273857639,0.0002356164488073,0.0058380952380952
1980-05-14,0.0,0.0,0.0,0.0,0.0,0.000281917807174,0.0002268493077526,0.0058380952380952
1980-05-15,0.0,0.0,0.0,0.0,0.0,0.0002810958966816,0.0002230137080362,0.0058380952380952
1980-05-16,0.0,0.0,0.0,0.0,0.0,0.0002865753435108,0.0002358904015528,0.0058380952380952
1980-05-19,0.0,0.0,0.0,0.0,0.0,0.0008654794301072,0.0007430136954947,0.0058380952380952
1980-05-20,0.0,0.0,0.0,0.0,0.0,0.000292602748087,0.0002435616532417,0.0058380952380952
1980-05-21,0.0,0.0,0.0,0.0,0.0,0.0002868493223843,0.0002271232866261,0.0058380952380952
1980-05-22,0.0,0.0,0.0,0.0,0.0,0.000282465764921,0.0002208219293045,0.0058380952380952
1980-05-23,0.0,0.0,0.0,0.0,0.0,0.0002832876754133,0.0002178082139524,0.0058380952380952
1980-05-27,0.0,0.0,0.0,0.0,0.0,0.0011057534413794,0.0008263013656825,0.0058380952380952
1980-05-28,0.0,0.0,0.0,0.0,0.0,0.0002767123392183,0.0002060273967377,0.0058380952380952
1980-05-29,0.0,0.0,0.0,0.0,0.0,0.0002800000073158,0.0002098630095181,0.0058380952380952
1980-05-30,0.0,0.0,0.0,0.0,0.0101980194168083,0.0002827397176664,0.0002158904140942,0.0058380952380952
1980-06-02,0.0,0.0,0.0,0.0,0.0,0.0008523287577171,0.0006369863013698,0.0003
1980-06-03,0.0,0.0,0.0,0.0,0.0,0.0002863013646374,0.0002164383587771,0.0003
1980-06-04,0.0,0.0,0.0,0.0,0.0,0.000281917807174,0.0002084931543428,0.0003
1980-06-05,0.0,0.0,0.0,0.0,0.0,0.00027890411795,0.0002030136944496,0.0003
1980-06-06,0.0,0.0,0.0,0.0,0.0,0.0002761643814713,0.0002016438392743,0.0003
1980-06-09,0.0,0.0,0.0,0.0,0.0,0.0008112328673062,0.0005991780790564,0.0003
1980-06-10,0.0,0.0,0.0,0.0,0.0,0.0002671232876712,0.0001882191749468,0.0003
1980-06-11,0.0,0.0,0.0,0.0,0.0,0.0002706849346422,0.0001819178045612,0.0003
1980-06-12,0.0,0.0,0.0,0.0,0.0,0.000268219177037,0.0001726027449516,0.0003
1980-06-13,0.0,0.0,0.0,0.0,0.0,0.0002630137090813,0.000169863008473,0.0003
1980-06-16,0.0,0.0,0.0,0.0,0.0,0.0007799999811877,0.0005079451913702,0.0003
1980-06-17,0.0,0.0,0.0,0.0,0.0,0.0002599999937292,0.0001745205448098,0.0003
1980-06-18,0.0,0.0,0.0,0.0,0.0,0.0002608219303496,0.0001846575279758,0.0003
1980-06-19,0.0,0.0,0.0,0.0,0.0,0.0002630137090813,0.0001909588983614,0.0003
1980-06-20,0.0,0.0,0.0,0.0,0.0,0.0002621917724609,0.0001912328772348,0.0003
1980-06-23,0.0,0.0,0.0,0.0,0.0,0.0007808219178082,0.0005539725839275,0.0003
1980-06-24,0.0,0.0,0.0,0.0,0.0,0.000264657530066,0.0001956164346982,0.0003
1980-06-25,0.0,0.0,0.0,0.0,0.0,0.0002657534194319,0.0002000000052256,0.0003
1980-06-26,0.0,0.0,0.0,0.0,0.0,0.000268219177037,0.0002032876733231,0.0003
1980-06-27,0.0101329955912946,0.0101329955912946,0.0,0.0,0.0,0.0002715068451345,0.0002071232861035,0.0003
1980-06-30,0.0,0.0,0.0,0.0,0.0092170464413865,0.000819452076742,0.0006328766966519,0.0003
1980-07-01,0.0,0.0,0.0,0.0,0.0,0.0002736986238662,0.0002158904140942,0.0005043478260869
1980-07-02,0.0,0.0,0.0,0.0,0.0,0.0002772602708372,0.0002202739715576,0.0005043478260869
1980-07-03,0.0,0.0,0.0,0.0,0.0,0.0002772602708372,0.000217534248143,0.0005043478260869
1980-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005043478260869
1980-07-07,0.0,0.0,0.0,0.0,0.0,0.0010958904109589,0.0008558904046881,0.0005043478260869
1980-07-08,0.0,0.0,0.0,0.0,0.0,0.0002800000073158,0.0002257534183867,0.0005043478260869
1980-07-09,0.0,0.0,0.0,0.0,0.0,0.0002756164498525,0.0002208219293045,0.0005043478260869
1980-07-10,0.0,0.0,0.0,0.0,0.0,0.0002778082285841,0.0002183561586353,0.0005043478260869
1980-07-11,0.0,0.0,0.0,0.0,0.0,0.0002797260284423,0.0002180821928259,0.0005043478260869
1980-07-14,0.0,0.0,0.0,0.0,0.0,0.0008465753581425,0.0006715068555858,0.0005043478260869
1980-07-15,0.0,0.0,0.0,0.0,0.0,0.0002838356070322,0.000224109597402,0.0005043478260869
1980-07-16,0.0,0.0,0.0,0.0,0.0,0.0002791780706954,0.000220547950431,0.0005043478260869
1980-07-17,0.0,0.0,0.0,0.0,0.0,0.000275342470979,0.0002126027459967,0.0005043478260869
1980-07-18,0.0,0.0,0.0,0.0,0.0,0.0002780821813295,0.0002180821928259,0.0005043478260869
1980-07-21,0.0,0.0,0.0,0.0,0.0,0.0008375342120862,0.0006542465784778,0.0005043478260869
1980-07-22,0.0,0.0,0.0,0.0,0.0,0.0002769862919637,0.0002153424694113,0.0005043478260869
1980-07-23,0.0,0.0,0.0,0.0,0.0,0.00027890411795,0.0002158904140942,0.0005043478260869
1980-07-24,0.0,0.0,0.0,0.0,0.0,0.0002780821813295,0.0002145205458549,0.0005043478260869
1980-07-25,0.0,0.0,0.0,0.0,0.0,0.0002805479389347,0.0002194520610652,0.0005043478260869
1980-07-28,0.0,0.0,0.0,0.0,0.0,0.0008490410896196,0.0006616438512932,0.0005043478260869
1980-07-29,0.0,0.0,0.0,0.0,0.0,0.000285479454145,0.0002249315078944,0.0005043478260869
1980-07-30,0.0,0.0,0.0,0.0,0.0,0.000284931496398,0.0002273972654995,0.0005043478260869
1980-07-31,0.0,0.0,0.0,0.0,0.0093142267897937,0.0002879452117501,0.0002295890442312,0.0005043478260869
1980-08-01,0.0,0.0,0.0,0.0,0.0,0.0002958904161845,0.0002361643804262,0.0001857142857142
1980-08-04,0.0,0.0,0.0,0.0,0.0,0.000884383580456,0.0007150684774738,0.0001857142857142
1980-08-05,0.0,0.0,0.0,0.0,0.0,0.000292602748087,0.0002367123381732,0.0001857142857142
1980-08-06,0.0,0.0,0.0,0.0,0.0,0.0002928767008324,0.0002389041169048,0.0001857142857142
1980-08-07,0.0,0.0,0.0,0.0,0.0,0.0002939725901982,0.000234246580568,0.0001857142857142
1980-08-08,0.0,0.0,0.0,0.0,0.0,0.000292602748087,0.0002295890442312,0.0001857142857142
1980-08-11,0.0,0.0,0.0,0.0,0.0,0.0008958903796052,0.0007084931412788,0.0001857142857142
1980-08-12,0.0,0.0,0.0,0.0,0.0,0.000302739731253,0.0002419178061289,0.0001857142857142
1980-08-13,0.0,0.0,0.0,0.0,0.0,0.0003016438418871,0.0002367123381732,0.0001857142857142
1980-08-14,0.0,0.0,0.0,0.0,0.0,0.0002994520631555,0.000234246580568,0.0001857142857142
1980-08-15,0.0,0.0,0.0,0.0,0.0,0.000298630126535,0.0002315068440894,0.0001857142857142
1980-08-18,0.0,0.0,0.0,0.0,0.0,0.0008901369800306,0.0007019178050838,0.0001857142857142
1980-08-19,0.0,0.0,0.0,0.0,0.0,0.0003019178207606,0.0002495890316897,0.0001857142857142
1980-08-20,0.0,0.0,0.0,0.0,0.0,0.000305753420477,0.0002569863045052,0.0001857142857142
1980-08-21,0.0,0.0,0.0,0.0,0.0,0.0003049315099846,0.000255068504647,0.0001857142857142
1980-08-22,0.0,0.0,0.0,0.0,0.0,0.0003054794416035,0.0002657534194319,0.0001857142857142
1980-08-25,0.0,0.0,0.0,0.0,0.0,0.0009049315256615,0.0007841095859057,0.0001857142857142
1980-08-26,0.0,0.0,0.0,0.0,0.0,0.0003063013782239,0.0002679451981635,0.0001857142857142
1980-08-27,0.0,0.0,0.0,0.0,0.0,0.0003063013782239,0.0002723287556269,0.0001857142857142
1980-08-28,0.0,0.0,0.0,0.0,0.0,0.0003104109568138,0.0002758904025979,0.0001857142857142
1980-08-29,0.0,0.0,0.0,0.0,0.0101159117297522,0.0003131506932924,0.0002827397176664,0.0001857142857142
1980-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002727272727272
1980-09-02,0.0,0.0,0.0,0.0,0.0,0.0012350685433165,0.0010915068534955,0.0002727272727272
1980-09-03,0.0,0.0,0.0,0.0,0.0,0.0003035616417453,0.0002704109557687,0.0002727272727272
1980-09-04,0.0,0.0,0.0,0.0,0.0,0.0002997260159009,0.0002668493087977,0.0002727272727272
1980-09-05,0.0,0.0,0.0,0.0,0.0,0.0003019178207606,0.0002671232876712,0.0002727272727272
1980-09-08,0.0,0.0,0.0,0.0,0.0,0.0009090411303794,0.0008030137362545,0.0002727272727272
1980-09-09,0.0,0.0,0.0,0.0,0.0,0.0003054794416035,0.0002767123392183,0.0002727272727272
1980-09-10,0.0,0.0,0.0,0.0,0.0,0.000302739731253,0.0002750684921055,0.0002727272727272
1980-09-11,0.0,0.0,0.0,0.0,0.0,0.0003019178207606,0.0002723287556269,0.0002727272727272
1980-09-12,0.0,0.0,0.0,0.0,0.0,0.0003054794416035,0.0002778082285841,0.0002727272727272
1980-09-15,0.0,0.0,0.0,0.0,0.0,0.0009189041346719,0.0008400000219475,0.0002727272727272
1980-09-16,0.0,0.0,0.0,0.0,0.0,0.0003117808250531,0.0002868493223843,0.0002727272727272
1980-09-17,0.0,0.0,0.0,0.0,0.0,0.0003104109568138,0.000281917807174,0.0002727272727272
1980-09-18,0.0,0.0,0.0,0.0,0.0,0.0003126027355455,0.0002832876754133,0.0002727272727272
1980-09-19,0.0,0.0,0.0,0.0,0.0,0.0003109589145608,0.0002780821813295,0.0002727272727272
1980-09-22,0.0,0.0,0.0,0.0,0.0,0.0009246575342465,0.0008243835396962,0.0002727272727272
1980-09-23,0.0,0.0,0.0,0.0,0.0,0.0003178082296293,0.0002893150799894,0.0002727272727272
1980-09-24,0.0,0.0,0.0,0.0,0.0,0.000315890403643,0.0002830136965398,0.0002727272727272
1980-09-25,0.0,0.0,0.0,0.0,0.0,0.000315890403643,0.000278356160203,0.0002727272727272
1980-09-26,0.0,0.0,0.0,0.0,0.0,0.000319452050614,0.0002838356070322,0.0002727272727272
1980-09-29,0.0,0.0,0.0,0.0,0.0,0.0009706849659958,0.0008893150434102,0.0002727272727272
1980-09-30,0.0093676815406731,0.0093676815406731,0.0,0.0,0.0101387407855162,0.0003268493234294,0.0003063013782239,0.0002727272727272
1980-10-01,0.0,0.0,0.0,0.0,0.0,0.0003205479399798,0.0003134246460378,0.000391304347826
1980-10-02,0.0,0.0,0.0,0.0,0.0,0.0003202739611063,0.0003136986249113,0.000391304347826
1980-10-03,0.0,0.0,0.0,0.0,0.0,0.000319452050614,0.000315890403643,0.000391304347826
1980-10-06,0.0,0.0,0.0,0.0,0.0,0.0009312328704415,0.0009312328704415,0.000391304347826
1980-10-07,0.0,0.0,0.0,0.0,0.0,0.0003084931569556,0.0003052054888581,0.000391304347826
1980-10-08,0.0,0.0,0.0,0.0,0.0,0.0003095890463215,0.0003095890463215,0.000391304347826
1980-10-09,0.0,0.0,0.0,0.0,0.0,0.0003117808250531,0.0003117808250531,0.000391304347826
1980-10-10,0.0,0.0,0.0,0.0,0.0,0.0003071232887163,0.0003052054888581,0.000391304347826
1980-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000391304347826
1980-10-14,0.0,0.0,0.0,0.0,0.0,0.0012339726278226,0.0012328767123287,0.000391304347826
1980-10-15,0.0,0.0,0.0,0.0,0.0,0.000305753420477,0.0003063013782239,0.000391304347826
1980-10-16,0.0,0.0,0.0,0.0,0.0,0.0003043835522377,0.0002989041054085,0.000391304347826
1980-10-17,0.0,0.0,0.0,0.0,0.0,0.0003087671358291,0.0003008219052667,0.000391304347826
1980-10-20,0.0,0.0,0.0,0.0,0.0,0.0009402739381136,0.0009205479295286,0.000391304347826
1980-10-21,0.0,0.0,0.0,0.0,0.0,0.0003134246460378,0.0003098630251949,0.000391304347826
1980-10-22,0.0,0.0,0.0,0.0,0.0,0.000315890403643,0.0003189041189951,0.000391304347826
1980-10-23,0.0,0.0,0.0,0.0,0.0,0.0003216438293457,0.0003235616553319,0.000391304347826
1980-10-24,0.0,0.0,0.0,0.0,0.0,0.0003200000083609,0.000323013697585,0.000391304347826
1980-10-27,0.0,0.0,0.0,0.0,0.0,0.0009542465471241,0.0009649314880371,0.000391304347826
1980-10-28,0.0,0.0,0.0,0.0,0.0,0.0003276712339218,0.0003372602854689,0.000391304347826
1980-10-29,0.0,0.0,0.0,0.0,0.0,0.0003326027491321,0.0003421917745511,0.000391304347826
1980-10-30,0.0,0.0,0.0,0.0,0.0,0.0003345205489903,0.0003430137111716,0.000391304347826
1980-10-31,0.0,0.0,0.0,0.0,0.0104234527255566,0.0003364383488485,0.0003435616427904,0.000391304347826
1980-11-03,0.0,0.0,0.0,0.0,0.0,0.0010052054418276,0.0010446575373819,0.00013
1980-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013
1980-11-05,0.0,0.0,0.0,0.0,0.0,0.0006695890557276,0.0007216438397969,0.00013
1980-11-06,0.0,0.0,0.0,0.0,0.0,0.0003386301275801,0.00036712327722,0.00013
1980-11-07,0.0,0.0,0.0,0.0,0.0,0.0003449315110298,0.0003698630136986,0.00013
1980-11-10,0.0,0.0,0.0,0.0,0.0,0.0010347945330894,0.0010717808187824,0.00013
1980-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013
1980-11-12,0.0,0.0,0.0,0.0,0.0,0.0006964383582546,0.0007386301119033,0.00013
1980-11-13,0.0,0.0,0.0,0.0,0.0,0.0003358904172296,0.0003610958987719,0.00013
1980-11-14,0.0,0.0,0.0,0.0,0.0,0.0003350684806092,0.0003586301411667,0.00013
1980-11-17,0.0,0.0,0.0,0.0,0.0,0.001023287655556,0.0011005479734237,0.00013
1980-11-18,0.0,0.0,0.0,0.0,0.0,0.0003452054899032,0.0003887671117913,0.00013
1980-11-19,0.0,0.0,0.0,0.0,0.0,0.000336712327722,0.0003750684816543,0.00013
1980-11-20,0.0,0.0,0.0,0.0,0.0,0.0003339725912433,0.0003758904182747,0.00013
1980-11-21,0.0,0.0,0.0,0.0,0.0,0.0003347945278638,0.0003824657544697,0.00013
1980-11-24,0.0,0.0,0.0,0.0,0.0,0.001016712319361,0.0011769862762869,0.00013
1980-11-25,0.0,0.0,0.0,0.0,0.0,0.0003372602854689,0.0003947945163674,0.00013
1980-11-26,0.0,0.0,0.0,0.0,0.0,0.0003369863065954,0.0003879452012989,0.00013
1980-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013
1980-11-28,0.0,0.0,0.0,0.0,0.0107103829601843,0.0006723287922062,0.0007780821813295,0.00013
1980-12-01,0.0,0.0,0.0,0.0,0.0,0.001012602714643,0.0011901369486769,0.0002681818181818
1980-12-02,0.0,0.0,0.0,0.0,0.0,0.0003427397322981,0.0004030136996752,0.0002681818181818
1980-12-03,0.0,0.0,0.0,0.0,0.0,0.0003424657534246,0.0004060273888992,0.0002681818181818
1980-12-04,0.0,0.0,0.0,0.0,0.0,0.0003399999958195,0.0004016438314359,0.0002681818181818
1980-12-05,0.0,0.0,0.0,0.0,0.0,0.0003405479535664,0.0004071232782651,0.0002681818181818
1980-12-08,0.0,0.0,0.0,0.0,0.0,0.0010134246512635,0.0013019178207606,0.0002681818181818
1980-12-09,0.0,0.0,0.0,0.0,0.0,0.0003402739746929,0.0004528767311409,0.0002681818181818
1980-12-10,0.0,0.0,0.0,0.0,0.0,0.0003473972686349,0.0004580821729686,0.0002681818181818
1980-12-11,0.0,0.0,0.0,0.0,0.0,0.0003506849367324,0.0004624657304319,0.0002681818181818
1980-12-12,0.0,0.0,0.0,0.0,0.0,0.0003608219198984,0.0004695890243739,0.0002681818181818
1980-12-15,0.0,0.0,0.0,0.0,0.0,0.001053698605054,0.0013602739098953,0.0002681818181818
1980-12-16,0.0,0.0,0.0,0.0,0.0,0.0003520548049717,0.0004594520673359,0.0002681818181818
1980-12-17,0.0,0.0,0.0,0.0,0.0,0.0003547945153223,0.0004575342674777,0.0002681818181818
1980-12-18,0.0,0.0,0.0,0.0,0.0,0.0003490410896196,0.0004512328579001,0.0002681818181818
1980-12-19,0.0,0.0,0.0,0.0,0.0,0.0003457534215221,0.0004438356373408,0.0002681818181818
1980-12-22,0.0,0.0,0.0,0.0,0.0,0.0010043835835914,0.0012271233127541,0.0002681818181818
1980-12-23,0.0,0.0,0.0,0.0,0.0,0.0003219178082191,0.0004065753466462,0.0002681818181818
1980-12-24,0.0,0.0,0.0,0.0,0.0,0.0003268493234294,0.0003969862950991,0.0002681818181818
1980-12-26,0.0,0.0,0.0,0.0,0.0,0.0006547945100967,0.0008060273993505,0.0002681818181818
1980-12-29,0.0,0.0,0.0,0.0,0.0,0.0009731506974729,0.0011876712171998,0.0002681818181818
1980-12-30,0.0196739731302945,0.0196739731302945,0.0,0.0,0.0,0.0003243835658243,0.0003884931590459,0.0002681818181818
1980-12-31,0.0,0.0,0.0,0.0,0.0111956524060218,0.0003276712339218,0.0003868493119331,0.0002681818181818
1981-01-02,0.0,0.0,0.0,0.0,0.0,0.0006564383310814,0.0007835616542868,0.0005190476190476
1981-01-05,0.0,0.0,0.0,0.0,0.0,0.0009871233064834,0.0012041095576874,0.0005190476190476
1981-01-06,0.0,0.0,0.0,0.0,0.0,0.0003197260294875,0.0003704109714455,0.0005190476190476
1981-01-07,0.0,0.0,0.0,0.0,0.0,0.0003197260294875,0.0003720547924303,0.0005190476190476
1981-01-08,0.0,0.0,0.0,0.0,0.0,0.0003257534340636,0.0003972602739726,0.0005190476190476
1981-01-09,0.0,0.0,0.0,0.0,0.0,0.0003263013656825,0.0004043835679145,0.0005190476190476
1981-01-12,0.0,0.0,0.0,0.0,0.0,0.0009969863107759,0.0012493150528163,0.0005190476190476
1981-01-13,0.0,0.0,0.0,0.0,0.0,0.0003309589020193,0.0004169863086857,0.0005190476190476
1981-01-14,0.0,0.0,0.0,0.0,0.0,0.0003309589020193,0.0004175342403046,0.0005190476190476
1981-01-15,0.0,0.0,0.0,0.0,0.0,0.0003306849231458,0.0004131506828412,0.0005190476190476
1981-01-16,0.0,0.0,0.0,0.0,0.0,0.0003356164383561,0.000417808219178,0.0005190476190476
1981-01-19,0.0,0.0,0.0,0.0,0.0,0.0009969863107759,0.0012452054480983,0.0005190476190476
1981-01-20,0.0,0.0,0.0,0.0,0.0,0.0003356164383561,0.0004326027386809,0.0005190476190476
1981-01-21,0.0,0.0,0.0,0.0,0.0,0.0003317808125117,0.0004197260190362,0.0005190476190476
