,CASH,CASH_yield
1985-11-19,1.8482739294591426,0.0001983561581128264
1985-11-20,1.848272176068174,0.000197534247620465
1985-11-21,1.848807546768892,0.00019863013698630136
1985-11-22,1.8491636301619299,0.00019808219230338318
1985-11-25,1.8505890664619271,0.0005942465769101495
1985-11-26,1.8508541535085958,0.00019698630293754683
1985-11-27,1.8513877798019895,0.00019726026874699004
1985-11-29,1.8522746019851957,0.00039342464812814373
1985-12-02,1.8524405017614909,0.0005884931381434609
1985-12-03,1.8530669794992494,0.00019890411585977633
1985-12-04,1.8535133099257017,0.00019808219230338318
1985-12-05,1.8535120723569891,0.00019780821342990821
1985-12-06,1.853960020477614,0.00019890411585977633
1985-12-09,1.855481661788182,0.000595890410958904
1985-12-10,1.856106191429842,0.00019726026874699004
1985-12-11,1.8575363662664517,0.00019643835825462863
1985-12-12,1.8576158701524896,0.00019315069015711956
1985-12-13,1.858863495953306,0.00019397260064948094
1985-12-16,1.8594504190933576,0.00057369863170467
1985-12-17,1.8600678495933618,0.00019260274547420138
1985-12-18,1.8592469608097375,0.00019178082191780824
1985-12-19,1.8598692874367022,0.00019534246888879228
1985-12-20,1.8606700074488411,0.00019452054533239914
1985-12-23,1.8615378614761862,0.0005794520704713586
1985-12-24,1.8620680507754228,0.00019369863484003773
1985-12-26,1.8631267543703682,0.0003863013803142391
1985-12-27,1.86392448278045,0.00019205480079128315
1985-12-30,1.8651402307449776,0.0005720547976559155
1985-12-31,1.864493747255174,0.0001901369878690537
1986-01-02,1.8647434272225367,0.0003863013803142391
1986-01-03,1.8653660957976073,0.00019452054533239914
1986-01-06,1.8665094597982512,0.0005810959045201131
1986-01-07,1.8671307248502085,0.00019342465596656276
1986-01-08,1.8662183571467155,0.00019260274547420138
1986-01-09,1.866484651732938,0.00019643835825462863
1986-01-10,1.866571351657773,0.00019671232406407187
1986-01-13,1.8673765879523945,0.0005926027428613949
1986-01-14,1.867736759368029,0.0001983561581128264
1986-01-15,1.868547725633835,0.0001983561581128264
1986-01-16,1.8698981235409877,0.00019698630293754683
1986-01-17,1.869979728333447,0.00019397260064948094
1986-01-21,1.8722086974650665,0.0007791780968234964
1986-01-22,1.872739404969374,0.0001923287666007264
1986-01-23,1.873359748177895,0.00019178082191780824
1986-01-24,1.8737072159465302,0.00019095889836141507
1986-01-27,1.8749308759355874,0.0005728766950842451
1986-01-28,1.875549438021674,0.0001904109536784969
1986-01-29,1.8748982226056572,0.0001895890431861355
1986-01-30,1.875158503204433,0.00019260274547420138
1986-01-31,1.8761441023522634,0.0001928767112836446
1986-02-03,1.8769161408179524,0.0005728766950842451
1986-02-04,1.8774471718045742,0.00019178082191780824
1986-02-05,1.8775238310193612,0.00019123287723489004
1986-02-06,1.877058215572428,0.00019205480079128315
1986-02-07,1.8764165993114805,0.00019452054533239914
1986-02-10,1.877588266682493,0.0005926027428613949
1986-02-11,1.8787642518032013,0.00019726026874699004
1986-02-12,1.8791199281877546,0.0001947945242058741
1986-02-13,1.8795664083936428,0.0001947945242058741
1986-02-14,1.880648049306131,0.00019452054533239914
1986-02-18,1.8820536087908677,0.0007693150664029057
1986-02-19,1.8818599587055087,0.0001923287666007264
1986-02-20,1.8819420855280526,0.00019397260064948094
1986-02-21,1.8834803682843198,0.0001947945242058741
1986-02-24,1.8841660232426627,0.00057369863170467
1986-02-25,1.8842450743766648,0.0001923287666007264
1986-02-26,1.8844167010380737,0.00019315069015711956
1986-02-27,1.8851354657938515,0.00019369863484003773
1986-02-28,1.8855792786945593,0.00019260274547420138
1986-03-03,1.8870917325971723,0.0005769862998021792
1986-03-04,1.8886277843710437,0.00019095889836141507
1986-03-05,1.8888800560111911,0.00018739726445446279
1986-03-06,1.8906863767448026,0.000187671230263906
1986-03-07,1.8917546290454434,0.0001832876728005605
1986-03-10,1.8927512818019936,0.0005432876822066633
1986-03-11,1.8934501862014697,0.00018109589406888779
1986-03-12,1.8933224391884276,0.00018000000470305144
1986-03-13,1.8939303897306867,0.00018136985987833102
1986-03-14,1.8947204446164383,0.0001805479493859696
1986-03-17,1.8955243073668329,0.0005375342434399748
1986-03-18,1.8960381432702071,0.0001797260258295765
1986-03-19,1.8968265912428672,0.00017917808114665827
1986-03-20,1.8976128755566712,0.00017780821290734697
1986-03-21,1.8982130904229066,0.00017643835773206736
1986-03-24,1.8991819427232437,0.0005268493025270227
1986-03-25,1.899781128647834,0.00017561643417567422
1986-03-26,1.8998266747763974,0.0001747945236833128
1986-03-27,1.900794405802661,0.00017561643417567422
1986-03-31,1.9020733771790286,0.0006947945372699059
1986-04-01,1.9024855281841746,0.00017369863431747646
1986-04-02,1.902712836601039,0.0001734246554440015
1986-04-03,1.903125126167529,0.00017369863431747646
1986-04-04,1.9043675559779205,0.0001734246554440015
1986-04-07,1.905219042174527,0.0005120547960882318
1986-04-08,1.9065510145980755,0.0001709588978388538
1986-04-09,1.9079713132819076,0.00016794520861481967
1986-04-10,1.9081824106154301,0.00016465754051731056
1986-04-11,1.9090425581443338,0.0001649315063267538
1986-04-14,1.9104098871169009,0.0004898630168339977
1986-04-15,1.9116369804087332,0.00016191780403868793
1986-04-16,1.9123023988802375,0.00015917808062409702
1986-04-17,1.9119439051821097,0.00015808219125826065
1986-04-18,1.9119607278828417,0.00016000000418049014
1986-04-21,1.9128517387828836,0.0004824657440185547
1986-04-22,1.9124058535837387,0.00016082191467285158
1986-04-23,1.911407999495095,0.00016301369340452428
1986-04-24,1.9115309680435626,0.00016684931924898332
1986-04-25,1.9115622919665118,0.0001673972639319015
1986-04-28,1.9128665280549497,0.0005046575232727886
1986-04-29,1.9132685436180943,0.00016712328505842655
1986-04-30,1.9134844565204596,0.00016684931924898332
1986-05-01,1.9137009180927462,0.00016712328505842655
1986-05-02,1.913639458960429,0.0001673972639319015
1986-05-05,1.9154110917242748,0.0005054794598932135
1986-05-06,1.9158115610375557,0.00016602739569259017
1986-05-07,1.9162115981622727,0.00016575342988314694
1986-05-08,1.916518190278477,0.00016547945100967197
1986-05-09,1.9167318175422052,0.00016547945100967197
1986-05-12,1.916909529087037,0.0004972602896494407
1986-05-13,1.9175930099813283,0.00016794520861481967
1986-05-14,1.917902449957536,0.00016684931924898332
1986-05-15,1.9174677423177076,0.00016684931924898332
1986-05-16,1.9174094224478586,0.00016904109798065604
1986-05-19,1.9184495425367674,0.0005104109620394771
1986-05-20,1.9184858276193086,0.00016986300847301745
1986-05-21,1.91908189076939,0.0001706849320294106
1986-05-22,1.9193973544894554,0.00016986300847301745
1986-05-23,1.9198990554390918,0.00016986300847301745
1986-05-27,1.9213434673289056,0.0006772602551603971
1986-05-28,1.92137764735715,0.00016876711910718107
1986-05-29,1.9206684800569815,0.00016958904266357422
1986-05-30,1.9209894666814238,0.0001726027449516401
1986-06-02,1.9213940508865717,0.0005178082348549202
1986-06-03,1.9212528909837179,0.00017424657900039464
1986-06-04,1.920556441090418,0.00017561643417567422
1986-06-05,1.9209819827079921,0.0001786301364637401
1986-06-06,1.9230830962187861,0.00017835617065429688
1986-06-09,1.9236776606858013,0.0005194520689036748
1986-06-10,1.9247483528445501,0.00017424657900039464
1986-06-11,1.9245092876895478,0.0001720548002687219
1986-06-12,1.9253927974601979,0.00017369863431747646
1986-06-13,1.9267407888549506,0.0001720548002687219
1986-06-16,1.9281535728465258,0.000507123293941968
1986-06-17,1.9287469741326158,0.00016767122974134472
1986-06-18,1.9290582140123396,0.00016684931924898332
1986-06-19,1.92918231806995,0.00016684931924898332
1986-06-20,1.9295882910977968,0.0001673972639319015
1986-06-23,1.9304303733898518,0.0005013698551752795
1986-06-24,1.9310239646091565,0.0001673972639319015
1986-06-25,1.9313350428675777,0.00016657534037550835
1986-06-26,1.9316461712391435,0.00016657534037550835
1986-06-27,1.9325199068850878,0.00016657534037550835
1986-06-30,1.9340072933746433,0.0004947945189802613
1986-07-01,1.9340308327225886,0.00016328767227799924
1986-07-02,1.9342437399209653,0.00016410958277036065
1986-07-03,1.935396521565516,0.00016438356164383562
1986-07-07,1.9369836089183403,0.0006476712161547517
1986-07-08,1.9366261149307242,0.00016082191467285158
1986-07-09,1.9374950585613968,0.00016273972759508107
1986-07-10,1.9380789284454119,0.00016109589354632652
1986-07-11,1.9393208828440065,0.00016027396998993337
1986-07-14,1.940017026135747,0.00047260273972602737
1986-07-15,1.9403130763675869,0.00015808219125826065
1986-07-16,1.9406091717772467,0.00015808219125826065
1986-07-17,1.941093948744656,0.00015808219125826065
1986-07-18,1.9417665400802875,0.00015753424657534247
1986-07-21,1.9425515210376407,0.00046931507162851826
1986-07-22,1.9427508729943375,0.00015671232301894933
1986-07-23,1.9422900533779308,0.00015698630189242427
1986-07-24,1.9425885790013364,0.00015917808062409702
1986-07-25,1.9428871505074605,0.00015917808062409702
1986-07-28,1.9430280832610083,0.00047753424187229097
1986-07-29,1.94361413460226,0.00016136985935576975
1986-07-30,1.9440099468107817,0.00016054794886340834
1986-07-31,1.9448776578293183,0.00016027396998993337
1986-08-01,1.9453645483972288,0.00015863013594117885
1986-08-04,1.9468225370538093,0.0004742465737747819
1986-08-05,1.9471164255837239,0.0001564383572095061
1986-08-06,1.9473157124800857,0.0001564383572095061
1986-08-07,1.9476102089538028,0.00015671232301894933
1986-08-08,1.9480941128896117,0.00015671232301894933
1986-08-11,1.94925889417085,0.0004684931350080934
1986-08-12,1.9501198328738096,0.00015534246784366975
1986-08-13,1.9507883300697744,0.00015369863379491517
1986-08-14,1.9508855614293534,0.00015260274442907882
1986-08-15,1.9514583675902324,0.00015315068911199702
1986-08-18,1.9518435165165584,0.0004569862966668115
1986-08-19,1.9526075772135347,0.00015369863379491517
1986-08-20,1.9534644154005416,0.00015232876555560385
1986-08-21,1.9549846123276424,0.00015068493150684933
1986-08-22,1.9553567173085828,0.00014712328453586525
1986-08-25,1.9570432962011954,0.0004405479561792661
1986-08-26,1.9571244758976203,0.00014438356112127435
1986-08-27,1.957111436858189,0.00014493150580419253
1986-08-28,1.9576719694971092,0.00014575342936058567
1986-08-29,1.959089966760193,0.00014493150580419253
1986-09-02,1.9599660261795826,0.0005665753508267337
1986-09-03,1.9597565000318167,0.00014219178238960163
1986-09-04,1.9605046473873438,0.0001435616375648812
1986-09-05,1.9603905646922577,0.00014219178238960163
1986-09-08,1.9611055115956977,0.00042986301526631393
1986-09-09,1.9617585831053022,0.0001435616375648812
1986-09-10,1.9624097967945773,0.00014246574819904483
1986-09-11,1.9621983220091241,0.00014136985883320846
1986-09-12,1.962850200622681,0.0001427397270725198
1986-09-15,1.9636519977869107,0.0004249315131200502
1986-09-16,1.9643022820563771,0.00014164383770668343
1986-09-17,1.9646633611330628,0.00014054794834084705
1986-09-18,1.9638751618024255,0.0001402739694673721
1986-09-19,1.9639544354255658,0.00014328767175543798
1986-09-22,1.9647695971028487,0.00043150684931506843
1986-09-23,1.9650414335396869,0.00014383561643835615
1986-09-24,1.9654090528430554,0.00014383561643835615
1986-09-25,1.9657762025424765,0.0001435616375648812
1986-09-26,1.9659513246273668,0.00014328767175543798
1986-09-29,1.9665741408615631,0.0004306849126946436
1986-09-30,1.9674217883133491,0.00014410959531183112
1986-10-01,1.9677871766258273,0.00014246574819904483
1986-10-02,1.9680561958631788,0.00014219178238960163
1986-10-03,1.9692848518267148,0.00014219178238960163
1986-10-06,1.9704604792842164,0.000418356176925032
1986-10-07,1.9706262171211562,0.00013835616960917432
1986-10-08,1.9710808233253834,0.00013863013541861756
1986-10-09,1.9711499494845417,0.00013808219073569938
1986-10-10,1.9714124079500088,0.00013863013541861756
1986-10-14,1.9716935745774626,0.0005545205416744702
1986-10-15,1.9715760462011072,0.00014082191415029028
1986-10-16,1.9716528830814786,0.00014191780351612666
1986-10-17,1.9712506112270851,0.00014246574819904483
1986-10-20,1.9716879947985002,0.00043315068336382303
1986-10-21,1.9719640295429546,0.00014547945048711073
1986-10-22,1.972336152826198,0.00014547945048711073
1986-10-23,1.9729960940888958,0.0001452054846776675
1986-10-24,1.973173495053399,0.00014410959531183112
1986-10-27,1.974765019252604,0.00043315068336382303
1986-10-28,1.9749387592430399,0.00014219178238960163
1986-10-29,1.9752092972470754,0.00014246574819904483
1986-10-30,1.9756724053640364,0.00014246574819904483
1986-10-31,1.9757494018890025,0.00014191780351612666
1986-11-03,1.97646505977312,0.00042739724459713447
1986-11-04,1.976351168857994,0.0001427397270725198
1986-11-05,1.9765283207352606,0.00014383561643835615
1986-11-06,1.9768023255787668,0.00014410959531183112
1986-11-07,1.9764986975695975,0.00014410959531183112
1986-11-10,1.9763682796757431,0.000437260288081757
1986-11-12,1.9771260073571835,0.00029698630555035315
1986-11-13,1.977407678505829,0.0001479452080922584
1986-11-14,1.9776893897827392,0.0001479452080922584
1986-11-17,1.978534634396028,0.0004438356242767752
1986-11-18,1.9792982523511382,0.0001479452080922584
1986-11-19,1.9797703122859627,0.00014657533985294708
1986-11-20,1.9795665867633565,0.0001460273951700289
1986-11-21,1.9800403095712396,0.00014739726340934022
1986-11-24,1.9806872354422975,0.0004405479561792661
1986-11-25,1.980871896132506,0.00014739726340934022
1986-11-26,1.9811535582249142,0.00014767122921878346
1986-11-28,1.9817169593032111,0.0002953424584375669
1986-12-01,1.9822728847606514,0.0004430136876563503
1986-12-02,1.9826528802407164,0.00014849315277517657
1986-12-03,1.9829358819511298,0.00014821917390170163
1986-12-04,1.9833154613425832,0.00014821917390170163
1986-12-05,1.9832118572033288,0.0001479452080922584
1986-12-08,1.9833904778012266,0.0004471232923742843
1986-12-09,1.9839685934089646,0.00015095891038032427
1986-12-10,1.9841590425233997,0.00015013698682393112
1986-12-11,1.9844466080355356,0.00015041095263337436
1986-12-12,1.9847342152247358,0.00015041095263337436
1986-12-15,1.9855005706638107,0.00045123285790012304
1986-12-16,1.9850162360816743,0.00015068493150684933
1986-12-17,1.9847296518806434,0.00015287671023852205
1986-12-18,1.9854115881649481,0.00015452054428727658
1986-12-19,1.986574791731033,0.00015342465492144023
1986-12-22,1.9872484853864947,0.0004528767311409728
1986-12-23,1.9873453185836583,0.00015150685506324244
1986-12-24,1.9874432642613498,0.00015205479974616064
1986-12-26,1.9880280560068033,0.00030520548885815764
1986-12-29,1.9879389029391201,0.0004578082332872364
1986-12-30,1.9880435263524496,0.00015534246784366975
1986-12-31,1.9885358705745746,0.00015589041252658792
1987-01-02,1.9902927723093202,0.0003106849356873395
1987-01-05,1.9911679409502514,0.00045616439923848185
1987-01-06,1.9918473493400024,0.00015205479974616064
1987-01-07,1.992912799447993,0.00015095891038032427
1987-01-08,1.9931983576480758,0.0001487671185846198
1987-01-09,1.9939691977887997,0.0001487671185846198
1987-01-12,1.9949152147061673,0.0004421917902280206
1987-01-13,1.995294919939275,0.00014712328453586525
1987-01-14,1.9956741601691956,0.00014684931872642205
1987-01-15,1.9958585589893605,0.00014657533985294708
1987-01-16,1.9964323195288303,0.00014684931872642205
1987-01-20,1.9978463967025126,0.0005841095806801156
1987-01-21,1.9980282404377752,0.0001452054846776675
1987-01-22,1.9976269736371033,0.00014547945048711073
1987-01-23,1.997715961220128,0.00014739726340934022
1987-01-26,1.997694827846602,0.0004438356242767752
1987-01-27,1.9979843551092604,0.00015041095263337436
1987-01-28,1.998468402505674,0.00015041095263337436
1987-01-29,1.9986596866095372,0.00014986300795045618
1987-01-30,1.9977822807612995,0.00015013698682393112
1987-02-02,1.9985717882606169,0.0004602739647643206
1987-02-03,1.9990624350561188,0.00015369863379491517
1987-02-04,1.9989687739915196,0.00015315068911199702
1987-02-05,1.9996550739872971,0.00015424657847783337
1987-02-06,1.9992697527514645,0.00015315068911199702
1987-02-09,1.9995838499667136,0.0004652054669105843
1987-02-10,1.9989147320008265,0.00015671232301894933
1987-02-11,1.9988341081206464,0.00015945205949757197
1987-02-12,2.0005043383177243,0.00016054794886340834
1987-02-13,2.001487811878633,0.00015671232301894933
1987-02-17,2.002002168884485,0.0006191780926430062
1987-02-18,2.0034734119407505,0.00015671232301894933
1987-02-19,2.0052325527040002,0.00015342465492144023
1987-02-20,2.005716196609622,0.00014931506326753798
1987-02-23,2.00648073417915,0.0004463013557538594
1987-02-24,2.006768786216199,0.00014904109745809477
1987-02-25,2.006959205815366,0.00014904109745809477
1987-02-26,2.00724787637739,0.00014931506326753798
1987-02-27,2.007536588460285,0.00014931506326753798
1987-03-02,2.0081097426425187,0.00044794518980261394
1987-03-03,2.0078140376537505,0.00015013698682393112
1987-03-04,2.0084008749864712,0.00015178082087268568
1987-03-05,2.0085953344631764,0.00015095891038032427
1987-03-06,2.00771599611443,0.0001512328761897675
1987-03-09,2.008613677370111,0.0004635616328618297
1987-03-10,2.0085224152830152,0.00015452054428727658
1987-03-11,2.0087263173291854,0.00015561643365311295
1987-03-12,2.00922378369904,0.00015589041252658792
1987-03-13,2.0100134664454035,0.00015534246784366975
1987-03-16,2.010615655036656,0.0004619177988130752
1987-03-17,2.0116983184097297,0.00015479452316075155
1987-03-18,2.012483700271989,0.00015260274442907882
1987-03-19,2.012972885895233,0.0001512328761897675
1987-03-20,2.0130692894812436,0.00015068493150684933
1987-03-23,2.012970502651779,0.00045369862856930245
1987-03-24,2.0133673126791125,0.00015397259960435843
1987-03-25,2.014057490985227,0.00015369863379491517
1987-03-26,2.0143538040702187,0.00015260274442907882
1987-03-27,2.01406240385285,0.00015260274442907882
1987-03-30,2.014667479842475,0.00046273973543350006
1987-03-31,2.015458769298525,0.00015506848897019478
1987-04-01,2.016443892535365,0.00015369863379491517
1987-04-02,2.0170332521738996,0.00015178082087268568
1987-04-03,2.0174248415888067,0.00015095891038032427
1987-04-06,2.0185982048161573,0.0004520547945205479
1987-04-07,2.0184967580161906,0.00014986300795045618
1987-04-08,2.0188886315579935,0.00015095891038032427
1987-04-09,2.0167287124173248,0.00015068493150684933
1987-04-10,2.0160556623484482,0.00015753424657534247
1987-04-13,2.0153283223632146,0.00048082190996980007
1987-04-14,2.0166283572817445,0.0001649315063267538
1987-04-15,2.019297500830144,0.00016219178291216287
1987-04-16,2.02077947040483,0.00015561643365311295
1987-04-20,2.0221630704933835,0.0006093150622224154
1987-04-21,2.022852519888206,0.00015178082087268568
1987-04-22,2.0239340342686054,0.00015068493150684933
1987-04-23,2.0235340382317,0.00014849315277517657
1987-04-24,2.0211720220804303,0.00015041095263337436
1987-04-27,2.021899217648744,0.00047342467634645227
1987-04-28,2.0218153745992424,0.00015835617013173562
1987-04-29,2.0232078045393957,0.00015945205949757197
1987-04-30,2.0252851067903794,0.0001564383572095061
1987-05-01,2.024891316422958,0.00015150685506324244
1987-05-04,2.0251008557299937,0.0004602739647643206
1987-05-05,2.0240267978960698,0.00015534246784366975
1987-05-06,2.0273911454146436,0.00015917808062409702
1987-05-07,2.0273896052868685,0.00015068493150684933
1987-05-08,2.027685658042728,0.00015150685506324244
1987-05-11,2.0273907701039566,0.0004545205651897273
1987-05-12,2.0281865300632242,0.00015479452316075155
1987-05-13,2.0291773476448323,0.00015342465492144023
1987-05-14,2.0275010135282714,0.00015150685506324244
1987-05-15,2.0256423879782512,0.00015698630189242427
1987-05-18,2.027386836100511,0.0004890410802135728
1987-05-19,2.0285884640135534,0.00016082191467285158
1987-05-20,2.0297861950815985,0.00015835617013173562
1987-05-21,2.0316716234086774,0.00015589041252658792
1987-05-22,2.0317706212241635,0.00015150685506324244
1987-05-26,2.0323689373087404,0.0006082191989846426
1987-05-27,2.0311885723984786,0.00015369863379491517
1987-05-28,2.0327820976675612,0.00015780822544881744
1987-05-29,2.0325903512934187,0.00015424657847783337
1987-06-01,2.033308213397398,0.0004668493009593388
1987-06-02,2.0330216831889683,0.00015616437833603116
1987-06-03,2.0340232408157606,0.00015780822544881744
1987-06-04,2.0346258856039365,0.00015589041252658792
1987-06-05,2.0347323990504735,0.00015506848897019478
1987-06-08,2.0358467191585103,0.0004668493009593388
1987-06-09,2.0376371930500974,0.00015506848897019478
1987-06-10,2.0382311204070116,0.00015095891038032427
1987-06-11,2.037930979882932,0.00015013698682393112
1987-06-12,2.0381299832862463,0.00015178082087268568
1987-06-15,2.03803513673377,0.00045616439923848185
1987-06-16,2.0385376666127244,0.00015479452316075155
1987-06-17,2.0386426804398945,0.00015424657847783337
1987-06-18,2.0389470787875297,0.00015479452316075155
1987-06-19,2.0391523839422168,0.00015479452316075155
1987-06-22,2.0400674728720967,0.0004652054669105843
1987-06-23,2.0397776435425787,0.00015506848897019478
1987-06-24,2.03899602661738,0.00015671232301894933
1987-06-25,2.03921147393106,0.0001597260253070152
1987-06-26,2.0401211484784265,0.00016000000418049014
1987-06-29,2.042147910021721,0.00047506851039520677
1987-06-30,2.0418583735814573,0.00015534246784366975
1987-07-01,2.043061359714313,0.00015698630189242427
1987-07-02,2.0431671759631658,0.00015452054428727658
1987-07-06,2.0442903477176038,0.0006202739558807791
1987-07-07,2.04529272063824,0.00015534246784366975
1987-07-08,2.045893787079251,0.00015342465492144023
1987-07-09,2.0457967721070176,0.00015260274442907882
1987-07-10,2.046299012575125,0.00015369863379491517
1987-07-13,2.047006492458927,0.00045945206733599095
1987-07-14,2.04790741326483,0.00015369863379491517
1987-07-15,2.0479087403512066,0.00015205479974616064
1987-07-16,2.0482105947690514,0.00015287671023852205
1987-07-17,2.048711773443601,0.00015287671023852205
1987-07-20,2.049713979449142,0.0004569862966668115
1987-07-21,2.0486193153194914,0.00015205479974616064
1987-07-22,2.049226284664069,0.00015589041252658792
1987-07-23,2.049433186358544,0.00015506848897019478
1987-07-24,2.048943460528023,0.00015534246784366975
1987-07-27,2.0492807794447327,0.00047260273972602737
1987-07-28,2.0490980136166566,0.00015917808062409702
1987-07-29,2.0492167061329396,0.00016054794886340834
1987-07-30,2.0476461937109733,0.00016109589354632652
1987-07-31,2.047975498242571,0.00016630137456606514
1987-08-03,2.0491623403840173,0.0004989041236981953
1987-08-04,2.051481685567171,0.00016575342988314694
1987-08-05,2.0517992418841025,0.00016027396998993337
1987-08-06,2.053213848202949,0.00016027396998993337
1987-08-07,2.052428314345255,0.0001572602677018675
1987-08-10,2.0527833665372834,0.00048082190996980007
1987-08-11,2.0528054621782945,0.00016191780403868793
1987-08-12,2.053028613174383,0.00016273972759508107
1987-08-13,2.053252350971637,0.00016301369340452428
1987-08-14,2.0535763692337126,0.00016328767227799924
1987-08-17,2.0543491741555426,0.0004898630168339977
1987-08-18,2.0542756297061935,0.00016383561696091745
1987-08-19,2.0544037820852585,0.0001649315063267538
1987-08-20,2.0540347611374976,0.00016547945100967197
1987-08-21,2.0544670078481744,0.0001673972639319015
1987-08-24,2.054765732224088,0.0005013698551752795
1987-08-25,2.0550021553742823,0.00016904109798065604
1987-08-26,2.054641382837323,0.00016931506379009928
1987-08-27,2.054583548678692,0.00017123287671232877
1987-08-28,2.054727179473105,0.00017232876607816512
1987-08-31,2.0563567574673427,0.00051863013228325
1987-09-01,2.0579945431129016,0.00017123287671232877
1987-09-02,2.0586279037672846,0.00016767122974134472
1987-09-03,2.057961695752375,0.00016684931924898332
1987-09-04,2.0564048098321637,0.00016958904266357422
1987-09-08,2.0571998370323317,0.0006991780947332513
1987-09-09,2.057651189461164,0.00017643835773206736
1987-09-10,2.058999653347153,0.0001761643788585924
1987-09-11,2.0591458879755957,0.0001734246554440015
1987-09-14,2.060286515943296,0.000521917800380759
1987-09-15,2.0606330936953094,0.00017369863431747646
1987-09-16,2.0609797297480186,0.00017369863431747646
1987-09-17,2.060926973298154,0.00017369863431747646
1987-09-18,2.0608765541377068,0.0001747945236833128
1987-09-21,2.0610319780042103,0.0005276712391474476
1987-09-22,2.0615879092657123,0.00017835617065429688
1987-09-23,2.0621428754054936,0.00017780821290734697
1987-09-24,2.063096537228977,0.0001772602682244288
1987-09-25,2.062548377261227,0.00017561643417567422
1987-09-28,2.0633167661732537,0.0005342465753424657
1987-09-29,2.0620773782449415,0.00017890411533721506
1987-09-30,2.063242467775656,0.0001832876728005605
1987-10-01,2.0634051022570423,0.00018109589406888779
1987-10-02,2.0634690667953217,0.00018164383875180596
1987-10-05,2.0643649912762867,0.0005473972477325021
1987-10-06,2.0660307595768925,0.00018301369392708557
1987-10-07,2.0662901724788667,0.00017945206002013323
1987-10-08,2.065350603962321,0.0001797260258295765
1987-10-09,2.0651184658267088,0.0001832876728005605
1987-10-13,2.0667006810922675,0.0007397260273972604
1987-10-14,2.0625823006978385,0.00018465752797584012
1987-10-15,2.06417258510035,0.00019698630293754683
1987-10-16,2.0659576265703175,0.00019369863484003773
1987-10-19,2.072505687425757,0.0005695890269867361
1987-10-20,2.0781929288526864,0.00017506848949275607
1987-10-21,2.081143242180248,0.00016054794886340834
1987-10-22,2.083883309161209,0.00015342465492144023
1987-10-23,2.084888468360446,0.00014684931872642205
1987-10-26,2.086471819400106,0.00043479451741257753
1987-10-27,2.0866571122630067,0.00014301369288196303
1987-10-28,2.088267263846753,0.00014328767175543798
1987-10-29,2.089260560490019,0.00013972602478445393
1987-10-30,2.0870942976054363,0.00013780822492625615
1987-11-02,2.084411472714079,0.00043315068336382303
1987-11-03,2.084619622921209,0.00015397259960435843
1987-11-04,2.085842535001171,0.00015424657847783337
1987-11-05,2.0857418520753495,0.00015178082087268568
1987-11-06,2.0845285530581585,0.00015287671023852205
1987-11-09,2.0857800099719555,0.0004709589056772728
1987-11-10,2.0863985411669272,0.00015616437833603116
1987-11-12,2.085402059203258,0.0003106849356873395
1987-11-13,2.0849135098547396,0.0001597260253070152
1987-11-16,2.08629706067818,0.0004857534121160637
1987-11-17,2.0865198120120225,0.00016082191467285158
1987-11-18,2.0879599086219365,0.00016109589354632652
1987-11-19,2.0893953037180646,0.00015808219125826065
1987-11-20,2.089098466457519,0.00015506848897019478
1987-11-23,2.089437151338344,0.0004701369690568479
1987-11-24,2.089858119947841,0.00015835617013173562
1987-11-25,2.09088821572359,0.00015808219125826065
1987-11-27,2.0922301027619428,0.0003123287566720623
1987-11-30,2.0974459160480587,0.00046273973543350006
1987-12-01,2.0942644451796726,0.0001427397270725198
1987-12-02,2.095182905728523,0.00015205479974616064
1987-12-03,2.09681287445958,0.00015041095263337436
1987-12-04,2.096394819752582,0.00014684931872642205
1987-12-07,2.093323654923388,0.0004463013557538594
1987-12-08,2.0932392231700816,0.00015945205949757197
1987-12-09,2.093868909689368,0.00016054794886340834
1987-12-10,2.093276730928769,0.0001597260253070152
1987-12-11,2.0942148743062496,0.00016219178291216287
1987-12-14,2.0952908336343925,0.000481643846590225
1987-12-15,2.0948011947907124,0.00016027396998993337
1987-12-16,2.0950283272316548,0.0001624657487216061
1987-12-17,2.0954595268409926,0.00016273972759508107
1987-12-18,2.0963991928972447,0.0001624657487216061
1987-12-21,2.097376155710586,0.0004824657440185547
1987-12-22,2.097090875457925,0.00016082191467285158
1987-12-23,2.098948716303831,0.0001624657487216061
1987-12-24,2.099677675020924,0.00015835617013173562
1987-12-28,2.1013606989078,0.00062904107080747
1987-12-29,2.1002481255331342,0.00015616437833603116
1987-12-30,2.101899916873538,0.00016000000418049014
1987-12-31,2.102523794214017,0.0001564383572095061
1988-01-04,2.1017439986515263,0.0006224657346124518
1988-01-05,2.101560762990751,0.00016109589354632652
1988-01-06,2.102809540316586,0.0001624657487216061
1988-01-07,2.103747585409623,0.00016000000418049014
1988-01-08,2.103149512551242,0.00015835617013173562
1988-01-11,2.105970062236392,0.0004824657440185547
1988-01-12,2.105058918099729,0.00015589041252658792
1988-01-13,2.1055870428243173,0.00015917808062409702
1988-01-14,2.104989063717937,0.00015863013594117885
1988-01-15,2.1053166327673014,0.00016109589354632652
1988-01-19,2.1058093517865935,0.0006443835741853061
1988-01-20,2.107676428385321,0.00016328767227799924
1988-01-21,2.107897967872039,0.00015917808062409702
1988-01-22,2.1083249459684543,0.00015945205949757197
1988-01-25,2.109092212137336,0.00047753424187229097
